2015-05-28 16:17:59,372 - INFO: 完全一致
2015-05-28 16:17:59,407 - INFO: 台北喜来登
2015-05-28 16:17:59,407 - INFO: gs_online
2015-05-28 16:17:59,408 - INFO: 完全一致
2015-05-28 16:17:59,443 - INFO: 巴黎洲际
2015-05-28 16:17:59,443 - INFO: gs_online
2015-05-28 16:17:59,443 - INFO: 完全一致
2015-05-28 16:17:59,477 - INFO: 文华东方
2015-05-28 16:17:59,477 - INFO: gs_online
2015-05-28 16:17:59,477 - INFO: 完全一致
2015-05-28 16:17:59,532 - INFO: 上海
2015-05-28 16:17:59,532 - INFO: gs_online
2015-05-28 16:17:59,532 - INFO: 完全一致
2015-05-28 16:17:59,568 - INFO: 三亚
2015-05-28 16:17:59,568 - INFO: gs_online
2015-05-28 16:17:59,568 - INFO: 完全一致
2015-05-28 16:17:59,608 - INFO: 北京
2015-05-28 16:17:59,608 - INFO: gs_online
2015-05-28 16:17:59,608 - INFO: 完全一致
2015-05-28 16:17:59,641 - INFO: 广州
2015-05-28 16:17:59,641 - INFO: gs_online
2015-05-28 16:17:59,642 - INFO: 完全一致
2015-05-28 16:17:59,677 - INFO: 成都海南三亚
2015-05-28 16:17:59,677 - INFO: gs_online
2015-05-28 16:17:59,677 - INFO: 完全一致
2015-05-28 16:17:59,717 - INFO: 海南省三亚
2015-05-28 16:17:59,717 - INFO: gs_online
2015-05-28 16:17:59,717 - INFO: 完全一致
2015-05-28 16:17:59,752 - INFO: 海南省三亚市
2015-05-28 16:17:59,753 - INFO: gs_online
2015-05-28 16:17:59,753 - INFO: 完全一致
2015-05-28 16:17:59,788 - INFO: 海南
2015-05-28 16:17:59,788 - INFO: gs_online
2015-05-28 16:17:59,788 - INFO: 完全一致
2015-05-28 16:17:59,822 - INFO: SHANGHAI
2015-05-28 16:17:59,822 - INFO: gs_online
2015-05-28 16:17:59,822 - INFO: 完全一致
2015-05-28 16:17:59,858 - INFO: shanghai
2015-05-28 16:17:59,858 - INFO: gs_online
2015-05-28 16:17:59,858 - INFO: 完全一致
2015-05-28 16:18:00,565 - INFO: 上海市
2015-05-28 16:18:00,565 - INFO: gs_online
2015-05-28 16:18:00,566 - INFO: 完全一致
2015-05-28 16:18:00,608 - INFO: 邢台县
2015-05-28 16:18:00,608 - INFO: gs_online
2015-05-28 16:18:00,608 - INFO: 完全一致
2015-05-28 16:18:00,641 - INFO: 香港
2015-05-28 16:18:00,641 - INFO: gs_online
2015-05-28 16:18:00,642 - INFO: 完全一致
2015-05-28 16:18:00,677 - INFO: hongkong
2015-05-28 16:18:00,677 - INFO: gs_online
2015-05-28 16:18:00,677 - INFO: 完全一致
2015-05-28 16:18:00,717 - INFO: 澳门
2015-05-28 16:18:00,717 - INFO: gs_online
2015-05-28 16:18:00,717 - INFO: 完全一致
2015-05-28 16:18:00,757 - INFO: Macau
2015-05-28 16:18:00,757 - INFO: gs_online
2015-05-28 16:18:00,757 - INFO: 完全一致
2015-05-28 16:18:00,792 - INFO: 台湾
2015-05-28 16:18:00,792 - INFO: gs_online
2015-05-28 16:18:00,792 - INFO: 完全一致
2015-05-28 16:18:00,828 - INFO: Taiwan
2015-05-28 16:18:00,828 - INFO: gs_online
2015-05-28 16:18:00,828 - INFO: 完全一致
2015-05-28 16:18:00,865 - INFO: 
纽约
2015-05-28 16:18:00,865 - INFO: gs_online
2015-05-28 16:18:00,865 - INFO: 完全一致
2015-05-28 16:18:00,901 - INFO: 东京
2015-05-28 16:18:00,903 - INFO: gs_online
2015-05-28 16:18:00,903 - INFO: 完全一致
2015-05-28 16:18:00,937 - INFO: 大阪
2015-05-28 16:18:00,938 - INFO: gs_online
2015-05-28 16:18:00,938 - INFO: 完全一致
2015-05-28 16:18:00,977 - INFO: 巴黎
2015-05-28 16:18:00,977 - INFO: gs_online
2015-05-28 16:18:00,977 - INFO: 完全一致
2015-05-28 16:18:01,017 - INFO: 法国巴黎
2015-05-28 16:18:01,017 - INFO: gs_online
2015-05-28 16:18:01,017 - INFO: 完全一致
2015-05-28 16:18:01,058 - INFO: 日本东京
2015-05-28 16:18:01,058 - INFO: gs_online
2015-05-28 16:18:01,058 - INFO: 完全一致
2015-05-28 16:18:01,107 - INFO: Paris
2015-05-28 16:18:01,107 - INFO: gs_online
2015-05-28 16:18:01,107 - INFO: 完全一致
2015-05-28 16:18:01,142 - INFO: niuyue
2015-05-28 16:18:01,142 - INFO: gs_online
2015-05-28 16:18:01,142 - INFO: 完全一致
2015-05-28 16:18:01,181 - INFO: 法国
2015-05-28 16:18:01,181 - INFO: gs_online
2015-05-28 16:18:01,183 - INFO: 完全一致
2015-05-28 16:18:01,217 - INFO: 中国
2015-05-28 16:18:01,217 - INFO: gs_online
2015-05-28 16:18:01,217 - INFO: 完全一致
2015-05-28 16:18:01,252 - INFO: 辽宁
